,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Issue Number,CV Cover Image,CV Issue URL,Days Between Issues,CV Series Publisher
98,Batman,1940,611,Issue,2003-03-01,Comicvine,796,125134,Batman,1940,611, ,https://comicvine.gamespot.com/batman-611-hush-chapter-four-the-city-welcome-to-t/4000-125134/,31 days 00:00:00,DC Comics
99,Batman,1940,612,Issue,2003-04-01,Comicvine,796,125222,Batman,1940,612, ,https://comicvine.gamespot.com/batman-612-hush-chapter-five-the-battle/4000-125222/,30 days 00:00:00,DC Comics
100,Batman,1940,613,Issue,2003-05-01,Comicvine,796,121730,Batman,1940,613, ,https://comicvine.gamespot.com/batman-613-hush-chapter-six-the-opera/4000-121730/,31 days 00:00:00,DC Comics
101,Batman,1940,614,Issue,2003-06-01,Comicvine,796,121729,Batman,1940,614, ,https://comicvine.gamespot.com/batman-614-hush-chapter-seven-the-joke/4000-121729/,30 days 00:00:00,DC Comics
102,Batman,1940,615,Issue,2003-07-01,Comicvine,796,125291,Batman,1940,615, ,https://comicvine.gamespot.com/batman-615-hush-chapter-eight-the-dead/4000-125291/,31 days 00:00:00,DC Comics
103,Batman,1940,616,Issue,2003-08-01,Comicvine,796,91385,Batman,1940,616, ,https://comicvine.gamespot.com/batman-616-hush-chapter-nine-the-assasins/4000-91385/,31 days 00:00:00,DC Comics
104,Batman,1940,617,Issue,2003-09-01,Comicvine,796,91386,Batman,1940,617, ,https://comicvine.gamespot.com/batman-617-hush-chapter-ten-the-grave/4000-91386/,30 days 00:00:00,DC Comics
105,Batman,1940,618,Issue,2003-10-01,Comicvine,796,91387,Batman,1940,618, ,https://comicvine.gamespot.com/batman-618-hush-chapter-eleven-the-game/4000-91387/,31 days 00:00:00,DC Comics
106,Batman,1940,619,Issue,2003-11-01,Comicvine,796,91388,Batman,1940,619, ,https://comicvine.gamespot.com/batman-619-hush-chapter-twelve-the-end/4000-91388/,669 days 00:00:00,DC Comics
107,Green Lantern Legacy: The Last Will & Testament of Hal Jordan,2002,1,Issue,2002-01-01,Comicvine,22459,134806,Green Lantern Legacy,2002,1, ,https://comicvine.gamespot.com/green-lantern-legacy-1-the-last-will-and-testament/4000-134806/,304 days 00:00:00,DC Comics
